"","IntervalStart","Temperature"
"2284","4/6/2011 3:00",43.7
"2285","4/6/2011 4:00",41.1
"2286","4/6/2011 5:00",39.4
"2287","4/6/2011 6:00",38
"2288","4/6/2011 7:00",41.6
"2289","4/6/2011 8:00",51.3
"2290","4/6/2011 9:00",56.3
"2291","4/6/2011 10:00",58
"2292","4/6/2011 11:00",59.3
"2293","4/6/2011 12:00",59.9
"2294","4/6/2011 13:00",62.1
"2295","4/6/2011 14:00",60.8
"2296","4/6/2011 15:00",61.2
"2297","4/6/2011 16:00",61.3
"2298","4/6/2011 17:00",58.9
"2299","4/6/2011 18:00",58
"2300","4/6/2011 19:00",54.2
"2301","4/6/2011 20:00",53.7
"2302","4/6/2011 21:00",53.2
"2303","4/6/2011 22:00",55.1
"2304","4/6/2011 23:00",52.1
"2305","4/7/2011 0:00",51.1
"2306","4/7/2011 1:00",51.1
"2307","4/7/2011 2:00",50.9
"2308","4/7/2011 3:00",50.8
"2309","4/7/2011 4:00",49.4
"2310","4/7/2011 5:00",47.8
"2311","4/7/2011 6:00",48.9
"2312","4/7/2011 7:00",56.3
"2313","4/7/2011 8:00",63.5
"2314","4/7/2011 9:00",67
"2315","4/7/2011 10:00",71.2
"2316","4/7/2011 11:00",71.4
"2317","4/7/2011 12:00",73.9
"2318","4/7/2011 13:00",76.3
"2319","4/7/2011 14:00",79.3
"2320","4/7/2011 15:00",77.6
"2321","4/7/2011 16:00",75.9
"2322","4/7/2011 17:00",71.1
"2323","4/7/2011 18:00",69.2
"2324","4/7/2011 19:00",67.3
"2325","4/7/2011 20:00",63.3
"2326","4/7/2011 21:00",62.6
"2327","4/7/2011 22:00",61.6
"2328","4/7/2011 23:00",60.8
"2329","4/8/2011 0:00",60.9
"2330","4/8/2011 1:00",59.7
"2331","4/8/2011 2:00",61.1
"2332","4/8/2011 3:00",57.7
"2333","4/8/2011 4:00",59.4
"2334","4/8/2011 5:00",54.6
"2335","4/8/2011 6:00",52.4
"2336","4/8/2011 7:00",56.7
"2337","4/8/2011 8:00",67.4
"2338","4/8/2011 9:00",70
"2339","4/8/2011 10:00",76
"2340","4/8/2011 11:00",79.9
"2341","4/8/2011 12:00",79
"2342","4/8/2011 13:00",81.4
"2343","4/8/2011 14:00",82
"2344","4/8/2011 15:00",76.9
"2345","4/8/2011 16:00",81.9
"2346","4/8/2011 17:00",78
"2347","4/8/2011 18:00",74.3
"2348","4/8/2011 19:00",73.4
"2349","4/8/2011 20:00",69.7
"2350","4/8/2011 21:00",68.9
"2351","4/8/2011 22:00",68.4
"2352","4/8/2011 23:00",70
"2353","4/9/2011 0:00",70
"2354","4/9/2011 1:00",63.2
"2355","4/9/2011 2:00",62.5
"2356","4/9/2011 3:00",61.2
"2357","4/9/2011 4:00",61
"2358","4/9/2011 5:00",58.6
"2359","4/9/2011 6:00",58.2
"2360","4/9/2011 7:00",58
"2361","4/9/2011 8:00",59.9
"2362","4/9/2011 9:00",56.6
"2363","4/9/2011 10:00",55.5
"2364","4/9/2011 11:00",58.1
"2365","4/9/2011 12:00",57.5
"2366","4/9/2011 13:00",60.2
"2367","4/9/2011 14:00",58.4
"2368","4/9/2011 15:00",61.2
"2369","4/9/2011 16:00",62.3
"2370","4/9/2011 17:00",57.9
"2371","4/9/2011 18:00",58.8
"2372","4/9/2011 19:00",57.4
"2373","4/9/2011 20:00",57.4
"2374","4/9/2011 21:00",55
"2375","4/9/2011 22:00",57.8
"2376","4/9/2011 23:00",57.2
"2377","4/10/2011 0:00",57.7
"2378","4/10/2011 1:00",57.5
"2379","4/10/2011 2:00",58.9
"2380","4/10/2011 3:00",56.3
"2381","4/10/2011 4:00",56.4
"2382","4/10/2011 5:00",56.1
"2383","4/10/2011 6:00",56.5
"2384","4/10/2011 7:00",57.2
"2385","4/10/2011 8:00",57.4
"2386","4/10/2011 9:00",57.6
"2387","4/10/2011 10:00",62.9
"2388","4/10/2011 11:00",63.5
"2389","4/10/2011 12:00",66.8
"2390","4/10/2011 13:00",68.6
"2391","4/10/2011 14:00",73.3
"2392","4/10/2011 15:00",73.9
"2393","4/10/2011 16:00",72.8
"2394","4/10/2011 17:00",69.9
"2395","4/10/2011 18:00",68.8
"2396","4/10/2011 19:00",65
"2397","4/10/2011 20:00",61.4
"2398","4/10/2011 21:00",62.1
"2399","4/10/2011 22:00",62.1
"2400","4/10/2011 23:00",63.1
"2401","4/11/2011 0:00",63.7
"2402","4/11/2011 1:00",62.3
"2403","4/11/2011 2:00",58
"2404","4/11/2011 3:00",59.2
"2405","4/11/2011 4:00",60.7
"2406","4/11/2011 5:00",61
"2407","4/11/2011 6:00",64.2
"2408","4/11/2011 7:00",63.2
"2409","4/11/2011 8:00",66.2
"2410","4/11/2011 9:00",67.9
"2411","4/11/2011 10:00",74.1
"2412","4/11/2011 11:00",78.7
"2413","4/11/2011 12:00",81.9
"2414","4/11/2011 13:00",79.7
"2415","4/11/2011 14:00",80.7
"2416","4/11/2011 15:00",79.2
"2417","4/11/2011 16:00",78.3
"2418","4/11/2011 17:00",77.2
"2419","4/11/2011 18:00",76
"2420","4/11/2011 19:00",73
"2421","4/11/2011 20:00",71.1
"2422","4/11/2011 21:00",70.4
"2423","4/11/2011 22:00",69.7
"2424","4/11/2011 23:00",72.1
"2425","4/12/2011 0:00",71.1
"2426","4/12/2011 1:00",72.9
"2427","4/12/2011 2:00",74.1
"2428","4/12/2011 3:00",71.6
"2429","4/12/2011 4:00",72.3
"2430","4/12/2011 5:00",69.5
"2431","4/12/2011 6:00",71.4
"2432","4/12/2011 7:00",69.8
"2433","4/12/2011 8:00",71.5
"2434","4/12/2011 9:00",73.2
"2435","4/12/2011 10:00",75
"2436","4/12/2011 11:00",75.5
"2437","4/12/2011 12:00",77
"2438","4/12/2011 13:00",70.9
"2439","4/12/2011 14:00",64.4
"2440","4/12/2011 15:00",60
"2441","4/12/2011 16:00",57
"2442","4/12/2011 17:00",59.5
"2443","4/12/2011 18:00",62.9
"2444","4/12/2011 19:00",62.5
"2445","4/12/2011 20:00",62.1
"2446","4/12/2011 21:00",60.6
"2447","4/12/2011 22:00",60.1
"2448","4/12/2011 23:00",61.7
"2449","4/13/2011 0:00",61.9
"2450","4/13/2011 1:00",60.5
"2451","4/13/2011 2:00",57
"2452","4/13/2011 3:00",58.1
"2453","4/13/2011 4:00",54.8
"2454","4/13/2011 5:00",52.1
"2455","4/13/2011 6:00",51.8
"2456","4/13/2011 7:00",53.9
"2457","4/13/2011 8:00",55.5
"2458","4/13/2011 9:00",59.8
"2459","4/13/2011 10:00",62.8
"2460","4/13/2011 11:00",65.7
"2461","4/13/2011 12:00",67.5
"2462","4/13/2011 13:00",66.9
"2463","4/13/2011 14:00",70.2
"2464","4/13/2011 15:00",71.1
"2465","4/13/2011 16:00",70.5
"2466","4/13/2011 17:00",69.5
"2467","4/13/2011 18:00",69.2
"2468","4/13/2011 19:00",64.2
"2469","4/13/2011 20:00",60.7
"2470","4/13/2011 21:00",58.9
"2471","4/13/2011 22:00",57
"2472","4/13/2011 23:00",55.4
"2473","4/14/2011 0:00",53.1
"2474","4/14/2011 1:00",52.9
"2475","4/14/2011 2:00",51.1
"2476","4/14/2011 3:00",51.8
"2477","4/14/2011 4:00",51.1
"2478","4/14/2011 5:00",49.7
"2479","4/14/2011 6:00",48.3
"2480","4/14/2011 7:00",53.2
"2481","4/14/2011 8:00",60
"2482","4/14/2011 9:00",63.4
"2483","4/14/2011 10:00",68
"2484","4/14/2011 11:00",67.5
"2485","4/14/2011 12:00",68.4
"2486","4/14/2011 13:00",69.8
"2487","4/14/2011 14:00",70.1
"2488","4/14/2011 15:00",69
"2489","4/14/2011 16:00",68.9
"2490","4/14/2011 17:00",64.6
"2491","4/14/2011 18:00",62.6
"2492","4/14/2011 19:00",61
"2493","4/14/2011 20:00",59.6
"2494","4/14/2011 21:00",56.2
"2495","4/14/2011 22:00",54
"2496","4/14/2011 23:00",52.9
"2497","4/15/2011 0:00",50.7
"2498","4/15/2011 1:00",49.4
"2499","4/15/2011 2:00",50.3
"2500","4/15/2011 3:00",48
"2501","4/15/2011 4:00",48.7
"2502","4/15/2011 5:00",49.6
"2503","4/15/2011 6:00",49.8
"2504","4/15/2011 7:00",54.9
"2505","4/15/2011 8:00",61.4
"2506","4/15/2011 9:00",65.1
"2507","4/15/2011 10:00",68.2
"2508","4/15/2011 11:00",70.2
"2509","4/15/2011 12:00",72.3
"2510","4/15/2011 13:00",71.6
"2511","4/15/2011 14:00",71.1
"2512","4/15/2011 15:00",71.6
"2513","4/15/2011 16:00",70.7
"2514","4/15/2011 17:00",68.6
"2515","4/15/2011 18:00",66
"2516","4/15/2011 19:00",63.9
"2517","4/15/2011 20:00",63.7
"2518","4/15/2011 21:00",62.7
"2519","4/15/2011 22:00",63.9
"2520","4/15/2011 23:00",64.3
"2521","4/16/2011 0:00",64.3
"2522","4/16/2011 1:00",65.8
"2523","4/16/2011 2:00",63.9
"2524","4/16/2011 3:00",65.1
"2525","4/16/2011 4:00",67.2
"2526","4/16/2011 5:00",65.8
"2527","4/16/2011 6:00",67.6
"2528","4/16/2011 7:00",67.5
"2529","4/16/2011 8:00",70.3
"2530","4/16/2011 9:00",66.8
"2531","4/16/2011 10:00",70.2
"2532","4/16/2011 11:00",73.5
"2533","4/16/2011 12:00",77
"2534","4/16/2011 13:00",75.3
"2535","4/16/2011 14:00",75.6
"2536","4/16/2011 15:00",74.1
"2537","4/16/2011 16:00",74.2
"2538","4/16/2011 17:00",73.3
"2539","4/16/2011 18:00",74.5
"2540","4/16/2011 19:00",74.1
"2541","4/16/2011 20:00",69.6
"2542","4/16/2011 21:00",68.5
"2543","4/16/2011 22:00",67.6
"2544","4/16/2011 23:00",65.5
"2545","4/17/2011 0:00",64.1
"2546","4/17/2011 1:00",58.8
"2547","4/17/2011 2:00",59
"2548","4/17/2011 3:00",56.1
"2549","4/17/2011 4:00",53.8
"2550","4/17/2011 5:00",51.7
"2551","4/17/2011 6:00",49.7
"2552","4/17/2011 7:00",54
"2553","4/17/2011 8:00",59.3
"2554","4/17/2011 9:00",59.6
"2555","4/17/2011 10:00",62
"2556","4/17/2011 11:00",67
"2557","4/17/2011 12:00",66.2
"2558","4/17/2011 13:00",71.1
"2559","4/17/2011 14:00",72.8
"2560","4/17/2011 15:00",70.8
"2561","4/17/2011 16:00",72.7
"2562","4/17/2011 17:00",69.4
"2563","4/17/2011 18:00",66.9
"2564","4/17/2011 19:00",62.9
"2565","4/17/2011 20:00",60
"2566","4/17/2011 21:00",58.7
"2567","4/17/2011 22:00",56.6
"2568","4/17/2011 23:00",55.6
"2569","4/18/2011 0:00",53.3
"2570","4/18/2011 1:00",53.8
"2571","4/18/2011 2:00",51.8
"2572","4/18/2011 3:00",49.1
"2573","4/18/2011 4:00",49.4
"2574","4/18/2011 5:00",49.3
"2575","4/18/2011 6:00",48.8
"2576","4/18/2011 7:00",53.8
"2577","4/18/2011 8:00",60.2
"2578","4/18/2011 9:00",66.7
"2579","4/18/2011 10:00",69.8
"2580","4/18/2011 11:00",71.9
"2581","4/18/2011 12:00",75.3
"2582","4/18/2011 13:00",75
"2583","4/18/2011 14:00",74.4
"2584","4/18/2011 15:00",73.7
"2585","4/18/2011 16:00",72
"2586","4/18/2011 17:00",72.8
"2587","4/18/2011 18:00",69.7
"2588","4/18/2011 19:00",68.1
"2589","4/18/2011 20:00",63.6
"2590","4/18/2011 21:00",60.9
"2591","4/18/2011 22:00",59.6
"2592","4/18/2011 23:00",59.8
"2593","4/19/2011 0:00",57.1
"2594","4/19/2011 1:00",57.9
"2595","4/19/2011 2:00",53.9
"2596","4/19/2011 3:00",54.4
"2597","4/19/2011 4:00",52.1
"2598","4/19/2011 5:00",51
"2599","4/19/2011 6:00",52.4
"2600","4/19/2011 7:00",60.7
"2601","4/19/2011 8:00",68.2
"2602","4/19/2011 9:00",72.7
"2603","4/19/2011 10:00",75.6
"2604","4/19/2011 11:00",75.6
"2605","4/19/2011 12:00",77.2
"2606","4/19/2011 13:00",78.4
"2607","4/19/2011 14:00",79.6
"2608","4/19/2011 15:00",77.7
"2609","4/19/2011 16:00",78.1
"2610","4/19/2011 17:00",77
"2611","4/19/2011 18:00",72.7
"2612","4/19/2011 19:00",70.4
"2613","4/19/2011 20:00",68.4
"2614","4/19/2011 21:00",66
"2615","4/19/2011 22:00",67.3
"2616","4/19/2011 23:00",66.5
"2617","4/20/2011 0:00",67.7
"2618","4/20/2011 1:00",66.8
"2619","4/20/2011 2:00",65.4
"2620","4/20/2011 3:00",66.7
"2621","4/20/2011 4:00",67.9
"2622","4/20/2011 5:00",68.2
"2623","4/20/2011 6:00",69.6
"2624","4/20/2011 7:00",69.7
"2625","4/20/2011 8:00",72.4
"2626","4/20/2011 9:00",77.4
"2627","4/20/2011 10:00",78.7
"2628","4/20/2011 11:00",81.1
"2629","4/20/2011 12:00",85.4
"2630","4/20/2011 13:00",86.3
"2631","4/20/2011 14:00",89.5
"2632","4/20/2011 15:00",86.5
"2633","4/20/2011 16:00",81.9
"2634","4/20/2011 17:00",77.9
"2635","4/20/2011 18:00",77.7
"2636","4/20/2011 19:00",76.1
"2637","4/20/2011 20:00",71.3
"2638","4/20/2011 21:00",70.8
"2639","4/20/2011 22:00",69.8
"2640","4/20/2011 23:00",69.2
"2641","4/21/2011 0:00",69.3
"2642","4/21/2011 1:00",67.7
"2643","4/21/2011 2:00",68.1
"2644","4/21/2011 3:00",67.8
"2645","4/21/2011 4:00",66.8
"2646","4/21/2011 5:00",65.6
"2647","4/21/2011 6:00",66.2
"2648","4/21/2011 7:00",68.9
"2649","4/21/2011 8:00",73.2
"2650","4/21/2011 9:00",77.3
"2651","4/21/2011 10:00",80.9
"2652","4/21/2011 11:00",80
"2653","4/21/2011 12:00",83.2
"2654","4/21/2011 13:00",84.8
"2655","4/21/2011 14:00",84.3
"2656","4/21/2011 15:00",72.4
"2657","4/21/2011 16:00",68.3
"2658","4/21/2011 17:00",67.9
"2659","4/21/2011 18:00",67.2
"2660","4/21/2011 19:00",64.1
"2661","4/21/2011 20:00",60.6
"2662","4/21/2011 21:00",60.7
"2663","4/21/2011 22:00",58.9
"2664","4/21/2011 23:00",58.1
"2665","4/22/2011 0:00",55.7
"2666","4/22/2011 1:00",55.1
"2667","4/22/2011 2:00",60.3
"2668","4/22/2011 3:00",61.2
"2669","4/22/2011 4:00",59.9
"2670","4/22/2011 5:00",60.4
"2671","4/22/2011 6:00",56
"2672","4/22/2011 7:00",58.4
"2673","4/22/2011 8:00",62
"2674","4/22/2011 9:00",63
"2675","4/22/2011 10:00",64.5
"2676","4/22/2011 11:00",64.6
"2677","4/22/2011 12:00",66
"2678","4/22/2011 13:00",66.6
"2679","4/22/2011 14:00",65.7
"2680","4/22/2011 15:00",64.8
"2681","4/22/2011 16:00",63.4
"2682","4/22/2011 17:00",64.8
"2683","4/22/2011 18:00",64.5
"2684","4/22/2011 19:00",65.3
"2685","4/22/2011 20:00",64.8
"2686","4/22/2011 21:00",64.3
"2687","4/22/2011 22:00",63.5
"2688","4/22/2011 23:00",63
"2689","4/23/2011 0:00",62.7
"2690","4/23/2011 1:00",62.9
"2691","4/23/2011 2:00",68.3
"2692","4/23/2011 3:00",67.9
"2693","4/23/2011 4:00",66.9
"2694","4/23/2011 5:00",67.9
"2695","4/23/2011 6:00",68.3
"2696","4/23/2011 7:00",70.2
"2697","4/23/2011 8:00",72.1
"2698","4/23/2011 9:00",71.7
"2699","4/23/2011 10:00",75.3
"2700","4/23/2011 11:00",80.5
"2701","4/23/2011 12:00",81.6
"2702","4/23/2011 13:00",79.2
"2703","4/23/2011 14:00",79.1
"2704","4/23/2011 15:00",82.2
"2705","4/23/2011 16:00",78.9
"2706","4/23/2011 17:00",79.3
"2707","4/23/2011 18:00",76.5
"2708","4/23/2011 19:00",73.6
"2709","4/23/2011 20:00",72.1
"2710","4/23/2011 21:00",70.7
"2711","4/23/2011 22:00",69.8
"2712","4/23/2011 23:00",71.5
"2713","4/24/2011 0:00",71
"2714","4/24/2011 1:00",67.6
"2715","4/24/2011 2:00",65.9
"2716","4/24/2011 3:00",68
"2717","4/24/2011 4:00",68
"2718","4/24/2011 5:00",64.9
"2719","4/24/2011 6:00",64.4
"2720","4/24/2011 7:00",67
"2721","4/24/2011 8:00",74.2
"2722","4/24/2011 9:00",75.7
"2723","4/24/2011 10:00",78.2
"2724","4/24/2011 11:00",81.5
"2725","4/24/2011 12:00",80.5
"2726","4/24/2011 13:00",84.4
"2727","4/24/2011 14:00",83.2
"2728","4/24/2011 15:00",80.8
"2729","4/24/2011 16:00",81.8
"2730","4/24/2011 17:00",77.7
"2731","4/24/2011 18:00",78.4
"2732","4/24/2011 19:00",72.7
"2733","4/24/2011 20:00",70.7
"2734","4/24/2011 21:00",71.7
"2735","4/24/2011 22:00",70.6
"2736","4/24/2011 23:00",70.3
"2737","4/25/2011 0:00",67.4
"2738","4/25/2011 1:00",68.4
"2739","4/25/2011 2:00",68
"2740","4/25/2011 3:00",65.5
"2741","4/25/2011 4:00",64.9
"2742","4/25/2011 5:00",65.5
"2743","4/25/2011 6:00",65.9
"2744","4/25/2011 7:00",70
"2745","4/25/2011 8:00",73.9
"2746","4/25/2011 9:00",76.5
"2747","4/25/2011 10:00",78.7
"2748","4/25/2011 11:00",78.5
"2749","4/25/2011 12:00",82.1
"2750","4/25/2011 13:00",82.6
"2751","4/25/2011 14:00",82.5
"2752","4/25/2011 15:00",80.4
"2753","4/25/2011 16:00",79.5
"2754","4/25/2011 17:00",76.3
"2755","4/25/2011 18:00",74.4
"2756","4/25/2011 19:00",74.5
"2757","4/25/2011 20:00",68.7
"2758","4/25/2011 21:00",71.7
"2759","4/25/2011 22:00",69.7
"2760","4/25/2011 23:00",70.8
"2761","4/26/2011 0:00",71
"2762","4/26/2011 1:00",70.6
"2763","4/26/2011 2:00",69.1
"2764","4/26/2011 3:00",70.3
"2765","4/26/2011 4:00",69.1
"2766","4/26/2011 5:00",69
"2767","4/26/2011 6:00",67.7
"2768","4/26/2011 7:00",71.2
"2769","4/26/2011 8:00",74.3
"2770","4/26/2011 9:00",78.4
"2771","4/26/2011 10:00",77.8
"2772","4/26/2011 11:00",77.7
"2773","4/26/2011 12:00",80.8
"2774","4/26/2011 13:00",80.1
"2775","4/26/2011 14:00",77.6
"2776","4/26/2011 15:00",80.4
"2777","4/26/2011 16:00",75.7
"2778","4/26/2011 17:00",73.9
"2779","4/26/2011 18:00",73.2
"2780","4/26/2011 19:00",74.4
"2781","4/26/2011 20:00",73.4
"2782","4/26/2011 21:00",70.2
"2783","4/26/2011 22:00",67.4
"2784","4/26/2011 23:00",65.9
"2785","4/27/2011 0:00",68.2
"2786","4/27/2011 1:00",67.4
"2787","4/27/2011 2:00",68
"2788","4/27/2011 3:00",70.5
"2789","4/27/2011 4:00",73.4
"2790","4/27/2011 5:00",74.2
"2791","4/27/2011 6:00",74.3
"2792","4/27/2011 7:00",74.7
"2793","4/27/2011 8:00",76.3
"2794","4/27/2011 9:00",80.1
"2795","4/27/2011 10:00",80
"2796","4/27/2011 11:00",79.7
"2797","4/27/2011 12:00",77.7
"2798","4/27/2011 13:00",83.1
"2799","4/27/2011 14:00",80.9
"2800","4/27/2011 15:00",81.4
"2801","4/27/2011 16:00",78.1
"2802","4/27/2011 17:00",77.6
"2803","4/27/2011 18:00",75.8
"2804","4/27/2011 19:00",75.3
"2805","4/27/2011 20:00",73.8
"2806","4/27/2011 21:00",75.1
"2807","4/27/2011 22:00",73.9
"2808","4/27/2011 23:00",73.3
"2809","4/28/2011 0:00",72.2
"2810","4/28/2011 1:00",74.4
"2811","4/28/2011 2:00",75.4
"2812","4/28/2011 3:00",74.6
"2813","4/28/2011 4:00",75.8
"2814","4/28/2011 5:00",76.5
"2815","4/28/2011 6:00",74.2
"2816","4/28/2011 7:00",77.2
"2817","4/28/2011 8:00",77.8
"2818","4/28/2011 9:00",78.2
"2819","4/28/2011 10:00",74.7
"2820","4/28/2011 11:00",79.1
"2821","4/28/2011 12:00",83.5
"2822","4/28/2011 13:00",82.6
"2823","4/28/2011 14:00",84.9
"2824","4/28/2011 15:00",80.4
"2825","4/28/2011 16:00",79.8
"2826","4/28/2011 17:00",77.6
"2827","4/28/2011 18:00",76.7
"2828","4/28/2011 19:00",74.5
"2829","4/28/2011 20:00",72.8
"2830","4/28/2011 21:00",72.3
"2831","4/28/2011 22:00",72
"2832","4/28/2011 23:00",69.7
"2833","4/29/2011 0:00",69.7
"2834","4/29/2011 1:00",72.3
"2835","4/29/2011 2:00",69.8
"2836","4/29/2011 3:00",69.3
"2837","4/29/2011 4:00",65.5
"2838","4/29/2011 5:00",62.9
"2839","4/29/2011 6:00",59.9
"2840","4/29/2011 7:00",62.7
"2841","4/29/2011 8:00",66.5
"2842","4/29/2011 9:00",70
"2843","4/29/2011 10:00",70.8
"2844","4/29/2011 11:00",74.8
"2845","4/29/2011 12:00",73.7
"2846","4/29/2011 13:00",76.4
"2847","4/29/2011 14:00",75.8
"2848","4/29/2011 15:00",77.1
"2849","4/29/2011 16:00",76.5
"2850","4/29/2011 17:00",76.5
"2851","4/29/2011 18:00",73.1
"2852","4/29/2011 19:00",70.8
"2853","4/29/2011 20:00",66.1
"2854","4/29/2011 21:00",65.1
"2855","4/29/2011 22:00",65.8
"2856","4/29/2011 23:00",63.4
"2857","4/30/2011 0:00",62.6
"2858","4/30/2011 1:00",63.8
"2859","4/30/2011 2:00",63.4
"2860","4/30/2011 3:00",61.9
"2861","4/30/2011 4:00",59.9
"2862","4/30/2011 5:00",59.7
"2863","4/30/2011 6:00",56.7
"2864","4/30/2011 7:00",61.5
"2865","4/30/2011 8:00",65.4
"2866","4/30/2011 9:00",69.4
"2867","4/30/2011 10:00",72.5
"2868","4/30/2011 11:00",74.4
"2869","4/30/2011 12:00",74.2
"2870","4/30/2011 13:00",73.8
"2871","4/30/2011 14:00",74.6
"2872","4/30/2011 15:00",73.8
"2873","4/30/2011 16:00",69.8
"2874","4/30/2011 17:00",70.5
"2875","4/30/2011 18:00",70.4
"2876","4/30/2011 19:00",65.9
"2877","4/30/2011 20:00",63.5
"2878","4/30/2011 21:00",62.3
"2879","4/30/2011 22:00",60.7
"2880","4/30/2011 23:00",61.1
"2881","5/1/2011 0:00",57.6
"2882","5/1/2011 1:00",57.4
"2883","5/1/2011 2:00",55.3
"2884","5/1/2011 3:00",55.4
"2885","5/1/2011 4:00",55.7
"2886","5/1/2011 5:00",55.5
"2887","5/1/2011 6:00",55.3
"2888","5/1/2011 7:00",64.6
"2889","5/1/2011 8:00",67
"2890","5/1/2011 9:00",66.8
"2891","5/1/2011 10:00",70
"2892","5/1/2011 11:00",70.4
"2893","5/1/2011 12:00",69.8
"2894","5/1/2011 13:00",71.6
"2895","5/1/2011 14:00",70.6
"2896","5/1/2011 15:00",71
"2897","5/1/2011 16:00",69.6
"2898","5/1/2011 17:00",70.9
"2899","5/1/2011 18:00",67.7
"2900","5/1/2011 19:00",65.8
"2901","5/1/2011 20:00",63
"2902","5/1/2011 21:00",65.4
"2903","5/1/2011 22:00",63.8
"2904","5/1/2011 23:00",57.2
"2905","5/2/2011 0:00",57
"2906","5/2/2011 1:00",56.1
"2907","5/2/2011 2:00",55
"2908","5/2/2011 3:00",57.7
"2909","5/2/2011 4:00",54
"2910","5/2/2011 5:00",54.7
"2911","5/2/2011 6:00",54.9
"2912","5/2/2011 7:00",63.6
"2913","5/2/2011 8:00",70.6
"2914","5/2/2011 9:00",71.6
"2915","5/2/2011 10:00",74.7
"2916","5/2/2011 11:00",76.2
"2917","5/2/2011 12:00",77.9
"2918","5/2/2011 13:00",76.7
"2919","5/2/2011 14:00",77.9
"2920","5/2/2011 15:00",77.2
"2921","5/2/2011 16:00",77.5
"2922","5/2/2011 17:00",75.2
"2923","5/2/2011 18:00",72.1
"2924","5/2/2011 19:00",69.1
"2925","5/2/2011 20:00",68.1
"2926","5/2/2011 21:00",65.4
"2927","5/2/2011 22:00",65.5
"2928","5/2/2011 23:00",63
"2929","5/3/2011 0:00",64.9
"2930","5/3/2011 1:00",62.1
"2931","5/3/2011 2:00",59.1
"2932","5/3/2011 3:00",62.8
"2933","5/3/2011 4:00",62.8
"2934","5/3/2011 5:00",59.3
"2935","5/3/2011 6:00",58.4
"2936","5/3/2011 7:00",65.5
"2937","5/3/2011 8:00",72.8
"2938","5/3/2011 9:00",73.1
"2939","5/3/2011 10:00",75.4
"2940","5/3/2011 11:00",80.5
"2941","5/3/2011 12:00",78.1
"2942","5/3/2011 13:00",81.6
"2943","5/3/2011 14:00",81.5
"2944","5/3/2011 15:00",80.9
"2945","5/3/2011 16:00",77.6
"2946","5/3/2011 17:00",78.3
"2947","5/3/2011 18:00",76.2
"2948","5/3/2011 19:00",71.6
"2949","5/3/2011 20:00",70
"2950","5/3/2011 21:00",70.8
"2951","5/3/2011 22:00",69.9
"2952","5/3/2011 23:00",70.6
"2953","5/4/2011 0:00",72
"2954","5/4/2011 1:00",70.7
"2955","5/4/2011 2:00",70.8
"2956","5/4/2011 3:00",70.2
"2957","5/4/2011 4:00",70.2
"2958","5/4/2011 5:00",71.8
"2959","5/4/2011 6:00",71.2
"2960","5/4/2011 7:00",73.1
"2961","5/4/2011 8:00",73.5
"2962","5/4/2011 9:00",75.3
"2963","5/4/2011 10:00",67
"2964","5/4/2011 11:00",69.1
"2965","5/4/2011 12:00",63.7
"2966","5/4/2011 13:00",67.7
"2967","5/4/2011 14:00",68.4
"2968","5/4/2011 15:00",68.8
"2969","5/4/2011 16:00",67.8
"2970","5/4/2011 17:00",65.8
"2971","5/4/2011 18:00",64.6
"2972","5/4/2011 19:00",60.1
"2973","5/4/2011 20:00",56.9
"2974","5/4/2011 21:00",53.8
"2975","5/4/2011 22:00",53
"2976","5/4/2011 23:00",50.4
"2977","5/5/2011 0:00",50.4
"2978","5/5/2011 1:00",51.9
"2979","5/5/2011 2:00",49.1
"2980","5/5/2011 3:00",48.2
"2981","5/5/2011 4:00",46.6
"2982","5/5/2011 5:00",47.7
"2983","5/5/2011 6:00",46.2
"2984","5/5/2011 7:00",51.9
"2985","5/5/2011 8:00",55.3
"2986","5/5/2011 9:00",59.3
"2987","5/5/2011 10:00",61.3
"2988","5/5/2011 11:00",64.6
"2989","5/5/2011 12:00",64.4
"2990","5/5/2011 13:00",66.9
"2991","5/5/2011 14:00",68.6
"2992","5/5/2011 15:00",69.6
"2993","5/5/2011 16:00",68.3
"2994","5/5/2011 17:00",64.7
"2995","5/5/2011 18:00",62.7
"2996","5/5/2011 19:00",59.6
"2997","5/5/2011 20:00",57.8
"2998","5/5/2011 21:00",56.1
"2999","5/5/2011 22:00",53.7
"3000","5/5/2011 23:00",49.8
"3001","5/6/2011 0:00",49.5
"3002","5/6/2011 1:00",50.2
"3003","5/6/2011 2:00",50.4
"3004","5/6/2011 3:00",48.8
"3005","5/6/2011 4:00",49.8
"3006","5/6/2011 5:00",46.5
"3007","5/6/2011 6:00",48.5
"3008","5/6/2011 7:00",56.6
"3009","5/6/2011 8:00",62
"3010","5/6/2011 9:00",68.3
"3011","5/6/2011 10:00",72.3
"3012","5/6/2011 11:00",70.6
"3013","5/6/2011 12:00",70.7
"3014","5/6/2011 13:00",69.3
"3015","5/6/2011 14:00",67
"3016","5/6/2011 15:00",61.5
"3017","5/6/2011 16:00",60.6
"3018","5/6/2011 17:00",60.3
"3019","5/6/2011 18:00",59.8
"3020","5/6/2011 19:00",61.8
"3021","5/6/2011 20:00",60.9
"3022","5/6/2011 21:00",59.5
"3023","5/6/2011 22:00",57.9
"3024","5/6/2011 23:00",55.3
"3025","5/7/2011 0:00",53.9
"3026","5/7/2011 1:00",52.2
"3027","5/7/2011 2:00",53
